21,"Elliot","エリオット",-207261.81,2770.1172,-75006.195,"Hidell Plains","Lestania"
20,"Cecily","セシリー",-207213.05,2757.602,-74883.64,"Hidell Plains","Lestania"
6000,"Demo NPC","自分中心　デモ枠1",34812.305,12943.535,-74958.83,"Hidell Plains","Lestania"
11,"Vanessa","ヴァネッサ",34908.133,12943.535,-75482.16,"Hidell Plains","Lestania"
12,"Fabio","ファビオ",34909.758,12943.535,-74982.734,"Hidell Plains","Lestania"
1305,"Henry","ヘンリー",-112648.63,4093.5112,-60032.242,"Hidell Plains","Lestania"
1306,"Myra","マイラ",-114039.94,4125.252,-62236.723,"Hidell Plains","Lestania"
1309,"Gordon","ゴートン",-110372.38,4012.399,-63094.65,"Hidell Plains","Lestania"
1304,"Norman","ノーマン",-112755.66,4086.2144,-61445.156,"Hidell Plains","Lestania"
8000,"Stray pawn","野良ポーン1",-111606.32,4069.5974,-60704.516,"Hidell Plains","Lestania"
8001,"Stray pawn","野良ポーン2",-112534.77,4078.8865,-60830.586,"Hidell Plains","Lestania"
8002,"Stray pawn","野良ポーン3",-112235.305,4059.8242,-62529.055,"Hidell Plains","Lestania"
8004,"Stray pawn","野良ポーン5",-114532.69,4296.0234,-63988.914,"Hidell Plains","Lestania"
6000,"Demo NPC","自分中心　デモ枠1",-111027.16,3766.323,-65697.555,"Hidell Plains","Lestania"
505,"White Knight","白衛騎士団員",-110509.31,3798.9148,-65450.785,"Hidell Plains","Lestania"
533,"Arisen Corps Regimental Soldier","覚者隊の隊士",-111232.89,3790.4204,-65637.375,"Hidell Plains","Lestania"
529,"Arisen Corps Regimental Soldier","覚者隊の隊士",-111182.82,3816.3665,-65417.715,"Hidell Plains","Lestania"
503,"Travers","トラバース",-110416.14,3787.396,-65590.57,"Hidell Plains","Lestania"
501,"Gurdolin","ガルドリン",-111031.86,3782.5642,-65536.18,"Hidell Plains","Lestania"
8,"Heinz","ハインツ",-110635.016,3778.321,-65528.14,"Hidell Plains","Lestania"
6001,"Demo NPC","自分中心　デモ枠2",-111435.75,3765.6064,-65896.016,"Hidell Plains","Lestania"
6002,"Demo NPC","自分中心　デモ枠3",-111275.055,3764.9053,-65857.766,"Hidell Plains","Lestania"
6003,"Demo NPC","自分中心　デモ枠4",-111181.55,3745.3875,-65971.125,"Hidell Plains","Lestania"
6000,"Demo NPC","自分中心　デモ枠1",-110939.02,3804.8496,-65382.266,"Hidell Plains","Lestania"
505,"White Knight","白衛騎士団員",-110563.36,3798.9148,-65482.145,"Hidell Plains","Lestania"
533,"Arisen Corps Regimental Soldier","覚者隊の隊士",-111049.74,3790.4204,-65578.36,"Hidell Plains","Lestania"
529,"Arisen Corps Regimental Soldier","覚者隊の隊士",-111087.34,3816.3665,-65427.824,"Hidell Plains","Lestania"
503,"Travers","トラバース",-110653.266,3787.396,-65640.38,"Hidell Plains","Lestania"
501,"Gurdolin","ガルドリン",-110951.64,3782.5642,-65525.527,"Hidell Plains","Lestania"
8,"Heinz","ハインツ",-110702.24,3783.188,-65527.37,"Hidell Plains","Lestania"
6001,"Demo NPC","自分中心　デモ枠2",-111122.33,3847.6064,-65108.98,"Hidell Plains","Lestania"
6002,"Demo NPC","自分中心　デモ枠3",-111250.87,3874.668,-65019.96,"Hidell Plains","Lestania"
6003,"Demo NPC","自分中心　デモ枠4",-111048.05,3854.3896,-64999.12,"Hidell Plains","Lestania"
7,"Gerd","ゲルト",-110693.625,3875.4192,-64855.36,"Hidell Plains","Lestania"
8003,"Stray pawn","野良ポーン4",-107152.81,4022.81,-62705.79,"Hidell Plains","Lestania"
8005,"Stray pawn","野良ポーン6",-113409.164,4096.3145,-59545.492,"Hidell Plains","Lestania"
8024,"Stray pawn","野良ポーン25",29683.361,15740.834,-50136.258,"Hidell Plains","Lestania"
1504,"Goltas","ゴルタス",32950.07,15749.854,-53503.28,"Hidell Plains","Lestania"
1505,"Gibson","ギブソン",32875.86,15771.648,-51720.836,"Hidell Plains","Lestania"
8024,"Stray pawn","野良ポーン25",31733.87,15740.834,-52100.9,"Hidell Plains","Lestania"
8023,"Stray pawn","野良ポーン24",33793.59,15754.895,-53205.543,"Hidell Plains","Lestania"
8027,"Stray pawn","野良ポーン28",32282.463,15749.647,-53711.47,"Hidell Plains","Lestania"
8025,"Stray pawn","野良ポーン26",32440.297,16443.977,-48619.676,"Hidell Plains","Lestania"
8026,"Stray pawn","野良ポーン27",31326.605,16542.678,-47965.36,"Hidell Plains","Lestania"
6000,"Demo NPC","自分中心　デモ枠1",-103503.84,1627.5057,7017.576,"Hidell Plains","Lestania"
13,"Lise","リズ",-103949.63,1646.8431,7017.218,"Hidell Plains","Lestania"
20,"Cecily","セシリー",-104066.625,1674.1499,7100.437,"Hidell Plains","Lestania"
7,"Gerd","ゲルト",-103511.49,1609.9824,7203.7715,"Hidell Plains","Lestania"
504,"White Knight","白衛騎士団員",-102647.73,1791.8729,6324.465,"Hidell Plains","Lestania"
505,"White Knight","白衛騎士団員",-102499.03,1830.0265,6078.502,"Hidell Plains","Lestania"
506,"White Knight","白衛騎士団員",-103013.18,1766.236,6263.9253,"Hidell Plains","Lestania"
2010,"Goblin","ゴブリン",0.0,0.0,0.0,"Hidell Plains","Lestania"
1400,"Miranda","ミランダ",-113938.805,2154.7688,24400.229,"Hidell Plains","Lestania"
1403,"Alkane","アルカン",-112529.94,2199.1138,24490.545,"Hidell Plains","Lestania"
1406,"Ecole","エコール",-115814.336,2574.5413,22373.613,"Hidell Plains","Lestania"
1407,"Gash","ガッシュ",-113953.38,1852.4076,26475.035,"Hidell Plains","Lestania"
1408,"Mahal","マハル",-112222.34,2450.259,23148.812,"Hidell Plains","Lestania"
1409,"Sanya","サーニャ",-114688.61,2289.792,23369.924,"Hidell Plains","Lestania"
1410,"Cain","カイン",-110807.86,2258.9019,24905.045,"Hidell Plains","Lestania"
8016,"Stray pawn","野良ポーン17",-113154.625,2208.1738,23771.76,"Hidell Plains","Lestania"
8017,"Stray pawn","野良ポーン18",-115417.22,2221.11,25376.967,"Hidell Plains","Lestania"
8018,"Stray pawn","野良ポーン19",-115641.8,2232.3447,25545.771,"Hidell Plains","Lestania"
8019,"Stray pawn","野良ポーン20",-110202.73,2348.4307,24043.547,"Hidell Plains","Lestania"
8022,"Stray pawn","野良ポーン23",-114315.72,2197.878,24150.281,"Hidell Plains","Lestania"
6001,"Demo NPC","自分中心　デモ枠2",-76199.64,4320.838,33163.117,"Hidell Plains","Lestania"
6002,"Demo NPC","自分中心　デモ枠3",-76481.85,4313.1934,33084.414,"Hidell Plains","Lestania"
14,"Mayleaf","メイリーフ",-76601.0,4296.739,33681.6,"Hidell Plains","Lestania"
6000,"Demo NPC","自分中心　デモ枠1",-76568.695,4296.739,33543.867,"Hidell Plains","Lestania"
6003,"Demo NPC","自分中心　デモ枠4",-76300.18,4309.232,33426.43,"Hidell Plains","Lestania"
7,"Gerd","ゲルト",-76404.13,4343.3286,32599.701,"Hidell Plains","Lestania"
2010,"Goblin","ゴブリン",-9349.537,15794.55,49554.93,"Hidell Plains","Lestania"
1600,"Dorothea","ドロテア",77178.88,24258.068,46725.8,"Hidell Plains","Lestania"
1607,"Eugene","ユージーン",77424.195,24210.596,48510.14,"Hidell Plains","Lestania"
8030,"Stray pawn","野良ポーン31",79345.66,24258.066,47546.113,"Hidell Plains","Lestania"
8031,"Stray pawn","野良ポーン32",78523.88,24228.227,48283.797,"Hidell Plains","Lestania"
8032,"Stray pawn","野良ポーン33",76956.24,24228.059,47372.293,"Hidell Plains","Lestania"
6000,"Demo NPC","自分中心　デモ枠1",-123553.164,2628.2827,54874.797,"Hidell Plains","Lestania"
6001,"Demo NPC","自分中心　デモ枠2",-123575.86,2610.2375,54736.824,"Hidell Plains","Lestania"
6002,"Demo NPC","自分中心　デモ枠3",-123388.83,2642.4976,54732.8,"Hidell Plains","Lestania"
6003,"Demo NPC","自分中心　デモ枠4",-123750.11,2584.8186,54743.73,"Hidell Plains","Lestania"
1407,"Gash","ガッシュ",-123632.5,2818.4043,56275.246,"Hidell Plains","Lestania"
1017,"Logan","ローガン",-123844.92,2847.0164,57109.246,"Hidell Plains","Lestania"
8,"Heinz","ハインツ",-123780.52,2828.403,56497.727,"Hidell Plains","Lestania"
7,"Gerd","ゲルト",-123820.164,2745.4858,55912.797,"Hidell Plains","Lestania"
2010,"Goblin","ゴブリン",-8394.663,15822.62,50000.04,"Hidell Plains","Lestania"
1602,"Chunk","チャンク",75171.484,23943.55,52326.656,"Hidell Plains","Lestania"
8034,"Stray pawn","野良ポーン35",78347.41,23962.34,52480.926,"Hidell Plains","Lestania"
8033,"Stray pawn","野良ポーン34",80665.586,24709.5,50271.98,"Hidell Plains","Lestania"
6001,"Demo NPC","自分中心　デモ枠2",-63346.047,1732.6514,132597.92,"Hidell Plains","Lestania"
6000,"Demo NPC","自分中心　デモ枠1",-63641.688,1745.7532,132786.55,"Hidell Plains","Lestania"
6002,"Demo NPC","自分中心　デモ枠3",-63764.355,1772.8619,132486.17,"Hidell Plains","Lestania"
6003,"Demo NPC","自分中心　デモ枠4",-63471.03,1754.0228,132400.98,"Hidell Plains","Lestania"
3,"Klaus","クラウス",-62988.188,1733.7152,132368.53,"Hidell Plains","Lestania"
6,"Iris","イリス",-65069.254,1761.7075,134828.06,"Hidell Plains","Lestania"
6003,"Demo NPC","自分中心　デモ枠4",-64129.535,1761.7354,135685.62,"Hidell Plains","Lestania"
6002,"Demo NPC","自分中心　デモ枠3",-64125.03,1730.1825,135153.36,"Hidell Plains","Lestania"
6,"Iris","イリス",-64863.16,1894.7526,133567.03,"Hidell Plains","Lestania"
3,"Klaus","クラウス",-64526.99,1778.1248,135655.02,"Hidell Plains","Lestania"
6001,"Demo NPC","自分中心　デモ枠2",-64102.188,1753.1831,135517.17,"Hidell Plains","Lestania"
6000,"Demo NPC","自分中心　デモ枠1",-64280.973,1751.2554,135374.42,"Hidell Plains","Lestania"
15,"Kieshildt","キースヒルト",-64590.254,3021.4976,135841.86,"Hidell Plains","Lestania"
5,"Leo","レオ",-95372.61,3478.2988,-100933.86,"Hidell Plains","Battlefield outside Gritten Fort"
6,"Iris","イリス",-95238.4,3512.92,-101177.98,"Hidell Plains","Battlefield outside Gritten Fort"
6000,"Demo NPC","自分中心　デモ枠1",-95727.84,3438.105,-100643.67,"Hidell Plains","Battlefield outside Gritten Fort"
529,"Arisen Corps Regimental Soldier","覚者隊の隊士",-96493.51,3685.104,-105499.125,"Hidell Plains","Battlefield outside Gritten Fort"
530,"Arisen Corps Regimental Soldier","覚者隊の隊士",-97057.586,4151.549,-111646.92,"Hidell Plains","Battlefield outside Gritten Fort"
531,"Arisen Corps Regimental Soldier","覚者隊の隊士",-97025.54,4111.0635,-111003.3,"Hidell Plains","Battlefield outside Gritten Fort"
532,"Arisen Corps Regimental Soldier","覚者隊の隊士",-97554.125,4116.951,-111098.08,"Hidell Plains","Battlefield outside Gritten Fort"
4966,"Cameron","キャメロン",-224001.17,205.58823,-84563.83,"Hidell Plains","Breya Coast"
4975,"Gurdolin","ガルドリン",-220250.44,421.14206,-81282.94,"Hidell Plains","Breya Coast"
4902,"Kirsty","キルスティ",-223189.3,76.4096,-81163.84,"Hidell Plains","Breya Coast"
4970,"Chester","チェスター",-218987.06,1828.6761,-88064.57,"Hidell Plains","Breya Coast"
4978,"Lise","リズ",-218852.16,390.8084,-83392.44,"Hidell Plains","Breya Coast"
4962,"Plum","プラム",-218789.73,390.46835,-83609.6,"Hidell Plains","Breya Coast"
4958,"Gerd","ゲルト",-218992.02,742.17285,-86265.914,"Hidell Plains","Breya Coast"
4900,"Gillian","ジリアン",-235938.28,494.42712,-70216.44,"Hidell Plains","Breya Coast"
4903,"Adair Donnchadh","アデルドナハ",-238819.97,364.64783,-70235.39,"Hidell Plains","Breya Coast"
4904,"Meirova","メイロワ",-236121.36,492.6864,-70142.18,"Hidell Plains","Breya Coast"
4967,"Seabell","シーベル",-236434.45,328.82935,-74543.75,"Hidell Plains","Breya Coast"
4959,"Heinz","ハインツ",-233603.55,359.2144,-71741.37,"Hidell Plains","Breya Coast"
4965,"Alan","アラン",-226102.69,796.6327,-73159.414,"Hidell Plains","Breya Coast"
4960,"Vanessa","ヴァネッサ",-226456.27,486.9756,-74390.25,"Hidell Plains","Breya Coast"
4977,"Mayleaf","メイリーフ",-227760.52,-13.759929,-77250.77,"Hidell Plains","Breya Coast"
4971,"Dirith","ディリス",-227569.75,-13.50656,-77377.06,"Hidell Plains","Breya Coast"
4969,"Ringdeel","リングディール",-228309.52,933.3671,-71827.3,"Hidell Plains","Breya Coast"
4972,"Musel","ミューセル",-227373.84,21.508848,-76804.3,"Hidell Plains","Breya Coast"
4979,"Gregory","グレゴリー",-229246.4,916.5652,-71823.6,"Hidell Plains","Breya Coast"
4964,"Cornelia","コーネリア",-221295.48,737.40594,-76417.65,"Hidell Plains","Breya Coast"
4963,"Seneka","セネカ",-223189.98,496.68735,-75605.914,"Hidell Plains","Breya Coast"
4961,"Fabio","ファビオ",-221132.55,742.4016,-76630.49,"Hidell Plains","Breya Coast"
4901,"Carrie","キャリー",-216941.73,1037.0176,-79828.305,"Hidell Plains","Breya Coast"
4973,"Gearóid","ガラダ",-232235.0,913.249,-69739.8,"Hidell Plains","Breya Coast"
4974,"Mordred","モードレッド",-232297.27,920.4668,-69590.805,"Hidell Plains","Breya Coast"
4976,"Elliot","エリオット",-236005.77,873.18286,-68427.37,"Hidell Plains","Breya Coast"
4968,"Emerada","エメラダ",-234613.19,844.8374,-69100.14,"Hidell Plains","Breya Coast"
4905,"Archibald","アーチボルト",-225484.11,788.74243,-69910.31,"Hidell Plains","Breya Coast"
4906,"Renton","レンテン",-225650.27,785.813,-69769.18,"Hidell Plains","Breya Coast"
501,"Gurdolin","ガルドリン",15193.842,2599.5845,-747.6496,"Bloodbane Isle","Bloodbane Isle"
6000,"Demo NPC","自分中心　デモ枠1",15203.318,2599.5864,-986.7168,"Bloodbane Isle","Bloodbane Isle"
14,"Mayleaf","メイリーフ",15357.064,2599.5254,-832.17645,"Bloodbane Isle","Bloodbane Isle"
6000,"Demo NPC","自分中心　デモ枠1",-4419.732,1475.1217,4523.5894,"Bloodbane Isle","Bloodbane Isle"
13,"Lise","リズ",-4539.9805,1479.427,4756.3423,"Bloodbane Isle","Bloodbane Isle"
20,"Cecily","セシリー",-4118.424,1536.6915,4783.393,"Bloodbane Isle","Bloodbane Isle"
21,"Elliot","エリオット",-4471.675,1501.2244,4892.2544,"Bloodbane Isle","Bloodbane Isle"
501,"Gurdolin","ガルドリン",-4888.8784,1524.3223,5842.694,"Bloodbane Isle","Bloodbane Isle"
501,"Gurdolin","ガルドリン",33551.082,19625.797,-30224.799,"Bloodbane Isle","Bloodbane Isle Summit"
6000,"Demo NPC","自分中心　デモ枠1",33904.824,19668.5,-30380.99,"Bloodbane Isle","Bloodbane Isle Summit"
13,"Lise","リズ",33670.668,19613.03,-30407.783,"Bloodbane Isle","Bloodbane Isle Summit"
21,"Elliot","エリオット",33665.082,19651.129,-30133.025,"Bloodbane Isle","Bloodbane Isle Summit"
20,"Cecily","セシリー",33819.27,19647.91,-30282.215,"Bloodbane Isle","Bloodbane Isle Summit"
501,"Gurdolin","ガルドリン",34151.19,19760.738,-30173.125,"Bloodbane Isle","Bloodbane Isle Summit"
21,"Elliot","エリオット",34378.492,19766.963,-30600.871,"Bloodbane Isle","Bloodbane Isle Summit"
13,"Lise","リズ",34196.32,19749.602,-30511.404,"Bloodbane Isle","Bloodbane Isle Summit"
20,"Cecily","セシリー",34497.695,19765.799,-30224.828,"Bloodbane Isle","Bloodbane Isle Summit"
505,"White Knight","白衛騎士団員",33923.37,19701.936,-31432.854,"Bloodbane Isle","Bloodbane Isle Summit"
506,"White Knight","白衛騎士団員",33430.344,19631.5,-30096.975,"Bloodbane Isle","Bloodbane Isle Summit"
504,"White Knight","白衛騎士団員",33048.016,19550.773,-30869.764,"Bloodbane Isle","Bloodbane Isle Summit"
6000,"Demo NPC","自分中心　デモ枠1",10524.112,4430.1846,-5464.4956,"Bloodbane Isle","Bloodbane Isle"
6001,"Demo NPC","自分中心　デモ枠2",10545.157,4433.7637,-5843.4966,"Bloodbane Isle","Bloodbane Isle"
6002,"Demo NPC","自分中心　デモ枠3",10448.089,4433.0234,-5147.129,"Bloodbane Isle","Bloodbane Isle"
6003,"Demo NPC","自分中心　デモ枠4",10821.879,4499.966,-5133.316,"Bloodbane Isle","Bloodbane Isle"
505,"White Knight","白衛騎士団員",8385.066,4529.773,-3400.7632,"Bloodbane Isle","Bloodbane Isle"
504,"White Knight","白衛騎士団員",8385.192,4431.149,-4048.2473,"Bloodbane Isle","Bloodbane Isle"
506,"White Knight","白衛騎士団員",7954.587,4476.658,-3391.2861,"Bloodbane Isle","Bloodbane Isle"
6000,"Demo NPC","自分中心　デモ枠1",8578.083,4432.997,-4488.222,"Bloodbane Isle","Bloodbane Isle"
6001,"Demo NPC","自分中心　デモ枠2",8559.734,4457.7363,-4171.803,"Bloodbane Isle","Bloodbane Isle"
6002,"Demo NPC","自分中心　デモ枠3",8351.867,4407.3857,-4547.0967,"Bloodbane Isle","Bloodbane Isle"
6003,"Demo NPC","自分中心　デモ枠4",8194.289,4412.798,-4202.5864,"Bloodbane Isle","Bloodbane Isle"
505,"White Knight","白衛騎士団員",10035.162,15051.933,-32129.215,"Bloodbane Isle","Bloodbane Isle Summit"
6004,"Demo NPC","自分中心　デモ枠5",10338.0205,15052.525,-32103.855,"Bloodbane Isle","Bloodbane Isle Summit"
6005,"Demo NPC","自分中心　デモ枠6",10231.001,15051.933,-31967.936,"Bloodbane Isle","Bloodbane Isle Summit"
6006,"Demo NPC","自分中心　デモ枠7",10202.042,15051.933,-32232.586,"Bloodbane Isle","Bloodbane Isle Summit"
6007,"Demo NPC","自分中心　デモ枠8",10293.991,15026.929,-32323.56,"Bloodbane Isle","Bloodbane Isle Summit"
2400,"Clarissa","クラリッサ",10570.851,15059.791,-32097.004,"Bloodbane Isle","Bloodbane Isle Summit"
506,"White Knight","白衛騎士団員",10001.187,15036.954,-32304.127,"Bloodbane Isle","Bloodbane Isle Summit"
6003,"Demo NPC","自分中心　デモ枠4",31426.23,19556.258,-31198.633,"Bloodbane Isle","Bloodbane Isle Summit"
6002,"Demo NPC","自分中心　デモ枠3",32652.375,19547.324,-31466.178,"Bloodbane Isle","Bloodbane Isle Summit"
6004,"Demo NPC","自分中心　デモ枠5",33363.504,19606.174,-30697.72,"Bloodbane Isle","Bloodbane Isle Summit"
6005,"Demo NPC","自分中心　デモ枠6",31389.746,19550.107,-30039.254,"Bloodbane Isle","Bloodbane Isle Summit"
6000,"Demo NPC","自分中心　デモ枠1",31138.164,19566.674,-30823.48,"Bloodbane Isle","Bloodbane Isle Summit"
6006,"Demo NPC","自分中心　デモ枠7",31989.525,19553.672,-31639.781,"Bloodbane Isle","Bloodbane Isle Summit"
6000,"Demo NPC","自分中心　デモ枠1",17294.514,13506.555,-23439.256,"Bloodbane Isle","Bloodbane Isle Summit"
6001,"Demo NPC","自分中心　デモ枠2",17225.797,13523.297,-23532.465,"Bloodbane Isle","Bloodbane Isle Summit"
6002,"Demo NPC","自分中心　デモ枠3",17315.209,13525.167,-23263.232,"Bloodbane Isle","Bloodbane Isle Summit"
6003,"Demo NPC","自分中心　デモ枠4",17415.809,13489.093,-23263.652,"Bloodbane Isle","Bloodbane Isle Summit"
549,"Bertrand","ベルトラン",17972.182,13454.938,-24346.814,"Bloodbane Isle","Bloodbane Isle Summit"
504,"White Knight","白衛騎士団員",17013.406,13522.559,-23465.426,"Bloodbane Isle","Bloodbane Isle Summit"
