6001,"自分中心　デモ枠2〈502〉","自分中心　デモ枠2〈502〉",-75927.195,5657.0454,-182809.12,"Hidell Plains","Lestania"
6002,"自分中心　デモ枠3〈503〉","自分中心　デモ枠3〈503〉",-76094.4,5659.839,-182856.78,"Hidell Plains","Lestania"
6003,"自分中心　デモ枠4〈504〉","自分中心　デモ枠4〈504〉",-76247.08,5657.6475,-182838.8,"Hidell Plains","Lestania"
14,"Mayleaf","Mayleaf",-44992.438,7183.092,-174868.36,"Hidell Plains","Lestania"
6002,"自分中心　デモ枠3〈503〉","自分中心　デモ枠3〈503〉",-45270.98,7183.2007,-175334.36,"Hidell Plains","Lestania"
5,"Leo","Leo",-45500.465,7183.0913,-174787.1,"Hidell Plains","Lestania"
6003,"自分中心　デモ枠4〈504〉","自分中心　デモ枠4〈504〉",-45967.688,7183.201,-175188.3,"Hidell Plains","Lestania"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",-45398.758,7183.0913,-175042.23,"Hidell Plains","Lestania"
15,"Kieshildt","Kieshildt",-46215.684,7184.759,-175656.19,"Hidell Plains","Lestania"
6001,"自分中心　デモ枠2〈502〉","自分中心　デモ枠2〈502〉",-45473.414,7183.0913,-175409.66,"Hidell Plains","Lestania"
15,"Kieshildt","Kieshildt",-46215.684,7184.759,-175656.19,"Hidell Plains","Lestania"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",-34534.117,15183.412,-174442.9,"Hidell Plains","Lestania"
5,"Leo","Leo",-34772.29,15181.803,-174290.03,"Hidell Plains","Lestania"
22,"Loeg","Loeg",-34782.484,15182.861,-174611.19,"Hidell Plains","Lestania"
11,"Vanessa","Vanessa",-51176.84,7363.293,-157267.6,"Hidell Plains","Lestania"
532,"Arisen Corps Regimental Soldier","Arisen Corps Regimental Soldier",-51305.15,7387.565,-157536.73,"Hidell Plains","Lestania"
1905,"Scherzo","Scherzo",-51051.89,7365.826,-157581.52,"Hidell Plains","Lestania"
505,"White Knight","White Knight",-125970.766,2960.7407,-91249.92,"Hidell Plains","Lestania"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",-125450.766,2923.2322,-90876.71,"Hidell Plains","Lestania"
506,"White Knight","White Knight",-125773.05,2958.9443,-90771.016,"Hidell Plains","Lestania"
504,"White Knight","White Knight",-125487.27,2935.308,-91224.96,"Hidell Plains","Lestania"
5,"Leo","Leo",-125378.52,2924.0852,-90737.85,"Hidell Plains","Lestania"
6002,"自分中心　デモ枠3〈503〉","自分中心　デモ枠3〈503〉",-125044.89,2905.4006,-91189.59,"Hidell Plains","Lestania"
6003,"自分中心　デモ枠4〈504〉","自分中心　デモ枠4〈504〉",-125182.266,2953.4265,-91420.72,"Hidell Plains","Lestania"
504,"White Knight","White Knight",-124923.336,2883.8452,-90715.62,"Hidell Plains","Lestania"
7,"Gerd","Gerd",-125375.305,2927.9058,-91004.43,"Hidell Plains","Lestania"
8,"Heinz","Heinz",-124849.44,2886.5955,-91067.06,"Hidell Plains","Lestania"
6001,"自分中心　デモ枠2〈502〉","自分中心　デモ枠2〈502〉",-124769.98,2865.6196,-90786.9,"Hidell Plains","Lestania"
5,"Leo","Leo",-123548.35,2798.561,-90556.02,"Hidell Plains","Lestania"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",-123901.36,2814.6284,-90875.73,"Hidell Plains","Lestania"
7,"Gerd","Gerd",-123677.91,2808.891,-90884.78,"Hidell Plains","Lestania"
505,"White Knight","White Knight",-124102.7,2828.37,-90765.66,"Hidell Plains","Lestania"
8,"Heinz","Heinz",-123767.68,2793.0205,-90385.56,"Hidell Plains","Lestania"
506,"White Knight","White Knight",-124139.77,2834.3696,-90387.62,"Hidell Plains","Lestania"
1209,"Thales","Thales",-205654.34,1772.4183,-80256.44,"Hidell Plains","Lestania"
1200,"Walter","Walter",-207371.44,1900.3043,-80066.46,"Hidell Plains","Lestania"
1210,"Freud","Freud",-205200.44,1744.6066,-80652.53,"Hidell Plains","Lestania"
6003,"自分中心　デモ枠4〈504〉","自分中心　デモ枠4〈504〉",-225085.6,212.78964,-77265.14,"Hidell Plains","Lestania"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",-225415.67,182.48444,-77342.734,"Hidell Plains","Lestania"
6001,"自分中心　デモ枠2〈502〉","自分中心　デモ枠2〈502〉",-225271.75,194.27374,-77590.516,"Hidell Plains","Lestania"
6002,"自分中心　デモ枠3〈503〉","自分中心　デモ枠3〈503〉",-225195.84,202.90552,-77385.84,"Hidell Plains","Lestania"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",-224719.84,378.97223,-75572.35,"Hidell Plains","Lestania"
6001,"自分中心　デモ枠2〈502〉","自分中心　デモ枠2〈502〉",-224932.62,358.29944,-75623.85,"Hidell Plains","Lestania"
6002,"自分中心　デモ枠3〈503〉","自分中心　デモ枠3〈503〉",-224772.47,411.85297,-75246.734,"Hidell Plains","Lestania"
6003,"自分中心　デモ枠4〈504〉","自分中心　デモ枠4〈504〉",-224935.05,386.00208,-75409.08,"Hidell Plains","Lestania"
1201,"Rosa","Rosa",-204955.5,1808.5503,-79436.3,"Hidell Plains","Lestania"
1206,"Akim","Akim",-207232.2,1882.6925,-78905.94,"Hidell Plains","Lestania"
8009,"野良ポーン10〈546〉","野良ポーン10〈546〉",-206389.17,1830.9298,-78980.22,"Hidell Plains","Lestania"
8010,"野良ポーン11〈547〉","野良ポーン11〈547〉",-204985.66,1790.0844,-79814.945,"Hidell Plains","Lestania"
8011,"野良ポーン12〈548〉","野良ポーン12〈548〉",-206810.75,2336.2505,-77064.85,"Hidell Plains","Lestania"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",-207128.08,2742.7388,-75045.086,"Hidell Plains","Lestania"
21,"Elliot","Elliot",-207261.81,2770.1172,-75006.195,"Hidell Plains","Lestania"
20,"Cecily","Cecily",-207213.05,2757.602,-74883.64,"Hidell Plains","Lestania"
1305,"Henry","Henry",-112648.63,4093.5112,-60032.242,"Hidell Plains","Lestania"
1306,"Myra","Myra",-114039.94,4125.252,-62236.723,"Hidell Plains","Lestania"
1309,"Gordon","Gordon",-110372.38,4012.399,-63094.65,"Hidell Plains","Lestania"
1304,"Norman","Norman",-112755.66,4086.2144,-61445.156,"Hidell Plains","Lestania"
8000,"野良ポーン1〈537〉","野良ポーン1〈537〉",-111606.32,4069.5974,-60704.516,"Hidell Plains","Lestania"
8001,"野良ポーン2〈538〉","野良ポーン2〈538〉",-112534.77,4078.8865,-60830.586,"Hidell Plains","Lestania"
8002,"野良ポーン3〈539〉","野良ポーン3〈539〉",-112235.305,4059.8242,-62529.055,"Hidell Plains","Lestania"
8004,"野良ポーン5〈541〉","野良ポーン5〈541〉",-114532.69,4296.0234,-63988.914,"Hidell Plains","Lestania"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",-111027.16,3766.323,-65697.555,"Hidell Plains","Lestania"
505,"White Knight","White Knight",-110509.31,3798.9148,-65450.785,"Hidell Plains","Lestania"
533,"Arisen Corps Regimental Soldier","Arisen Corps Regimental Soldier",-111232.89,3790.4204,-65637.375,"Hidell Plains","Lestania"
529,"Arisen Corps Regimental Soldier","Arisen Corps Regimental Soldier",-111182.82,3816.3665,-65417.715,"Hidell Plains","Lestania"
503,"Travers","Travers",-110416.14,3787.396,-65590.57,"Hidell Plains","Lestania"
501,"Gurdolin","Gurdolin",-111031.86,3782.5642,-65536.18,"Hidell Plains","Lestania"
8,"Heinz","Heinz",-110635.016,3778.321,-65528.14,"Hidell Plains","Lestania"
6001,"自分中心　デモ枠2〈502〉","自分中心　デモ枠2〈502〉",-111435.75,3765.6064,-65896.016,"Hidell Plains","Lestania"
6002,"自分中心　デモ枠3〈503〉","自分中心　デモ枠3〈503〉",-111275.055,3764.9053,-65857.766,"Hidell Plains","Lestania"
6003,"自分中心　デモ枠4〈504〉","自分中心　デモ枠4〈504〉",-111181.55,3745.3875,-65971.125,"Hidell Plains","Lestania"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",-110939.02,3804.8496,-65382.266,"Hidell Plains","Lestania"
505,"White Knight","White Knight",-110563.36,3798.9148,-65482.145,"Hidell Plains","Lestania"
533,"Arisen Corps Regimental Soldier","Arisen Corps Regimental Soldier",-111049.74,3790.4204,-65578.36,"Hidell Plains","Lestania"
529,"Arisen Corps Regimental Soldier","Arisen Corps Regimental Soldier",-111087.34,3816.3665,-65427.824,"Hidell Plains","Lestania"
503,"Travers","Travers",-110653.266,3787.396,-65640.38,"Hidell Plains","Lestania"
501,"Gurdolin","Gurdolin",-110951.64,3782.5642,-65525.527,"Hidell Plains","Lestania"
8,"Heinz","Heinz",-110702.24,3783.188,-65527.37,"Hidell Plains","Lestania"
6001,"自分中心　デモ枠2〈502〉","自分中心　デモ枠2〈502〉",-111122.33,3847.6064,-65108.98,"Hidell Plains","Lestania"
6002,"自分中心　デモ枠3〈503〉","自分中心　デモ枠3〈503〉",-111250.87,3874.668,-65019.96,"Hidell Plains","Lestania"
6003,"自分中心　デモ枠4〈504〉","自分中心　デモ枠4〈504〉",-111048.05,3854.3896,-64999.12,"Hidell Plains","Lestania"
7,"Gerd","Gerd",-110693.625,3875.4192,-64855.36,"Hidell Plains","Lestania"
8003,"野良ポーン4〈540〉","野良ポーン4〈540〉",-107152.81,4022.81,-62705.79,"Hidell Plains","Lestania"
8005,"野良ポーン6〈542〉","野良ポーン6〈542〉",-113409.164,4096.3145,-59545.492,"Hidell Plains","Lestania"
8024,"野良ポーン25〈561〉","野良ポーン25〈561〉",29683.361,15740.834,-50136.258,"Hidell Plains","Lestania"
1504,"Goltas","Goltas",32950.07,15749.854,-53503.28,"Hidell Plains","Lestania"
1505,"Gibson","Gibson",32875.86,15771.648,-51720.836,"Hidell Plains","Lestania"
8024,"野良ポーン25〈561〉","野良ポーン25〈561〉",31733.87,15740.834,-52100.9,"Hidell Plains","Lestania"
8023,"野良ポーン24〈560〉","野良ポーン24〈560〉",33793.59,15754.895,-53205.543,"Hidell Plains","Lestania"
8027,"野良ポーン28〈564〉","野良ポーン28〈564〉",32282.463,15749.647,-53711.47,"Hidell Plains","Lestania"
8025,"野良ポーン26〈562〉","野良ポーン26〈562〉",32440.297,16443.977,-48619.676,"Hidell Plains","Lestania"
8026,"野良ポーン27〈563〉","野良ポーン27〈563〉",31326.605,16542.678,-47965.36,"Hidell Plains","Lestania"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",-103503.84,1627.5057,7017.576,"Hidell Plains","Lestania"
13,"Lise","Lise",-103949.63,1646.8431,7017.218,"Hidell Plains","Lestania"
20,"Cecily","Cecily",-104066.625,1674.1499,7100.437,"Hidell Plains","Lestania"
7,"Gerd","Gerd",-103511.49,1609.9824,7203.7715,"Hidell Plains","Lestania"
504,"White Knight","White Knight",-102647.73,1791.8729,6324.465,"Hidell Plains","Lestania"
505,"White Knight","White Knight",-102499.03,1830.0265,6078.502,"Hidell Plains","Lestania"
506,"White Knight","White Knight",-103013.18,1766.236,6263.9253,"Hidell Plains","Lestania"
2010,"Goblin","Goblin",0.0,0.0,0.0,"Hidell Plains","Lestania"
1400,"Miranda","Miranda",-113938.805,2154.7688,24400.229,"Hidell Plains","Lestania"
1403,"Alkane","Alkane",-112529.94,2199.1138,24490.545,"Hidell Plains","Lestania"
1406,"Ecole","Ecole",-115814.336,2574.5413,22373.613,"Hidell Plains","Lestania"
1407,"Gash","Gash",-113953.38,1852.4076,26475.035,"Hidell Plains","Lestania"
1408,"Mahal","Mahal",-112222.34,2450.259,23148.812,"Hidell Plains","Lestania"
1409,"Sanya","Sanya",-114688.61,2289.792,23369.924,"Hidell Plains","Lestania"
1410,"Cain","Cain",-110807.86,2258.9019,24905.045,"Hidell Plains","Lestania"
8016,"野良ポーン17〈553〉","野良ポーン17〈553〉",-113154.625,2208.1738,23771.76,"Hidell Plains","Lestania"
8017,"野良ポーン18〈554〉","野良ポーン18〈554〉",-115417.22,2221.11,25376.967,"Hidell Plains","Lestania"
8018,"野良ポーン19〈555〉","野良ポーン19〈555〉",-115641.8,2232.3447,25545.771,"Hidell Plains","Lestania"
8019,"野良ポーン20〈556〉","野良ポーン20〈556〉",-110202.73,2348.4307,24043.547,"Hidell Plains","Lestania"
8022,"野良ポーン23〈559〉","野良ポーン23〈559〉",-114315.72,2197.878,24150.281,"Hidell Plains","Lestania"
6001,"自分中心　デモ枠2〈502〉","自分中心　デモ枠2〈502〉",-76199.64,4320.838,33163.117,"Hidell Plains","Lestania"
6002,"自分中心　デモ枠3〈503〉","自分中心　デモ枠3〈503〉",-76481.85,4313.1934,33084.414,"Hidell Plains","Lestania"
14,"Mayleaf","Mayleaf",-76601.0,4296.739,33681.6,"Hidell Plains","Lestania"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",-76568.695,4296.739,33543.867,"Hidell Plains","Lestania"
6003,"自分中心　デモ枠4〈504〉","自分中心　デモ枠4〈504〉",-76300.18,4309.232,33426.43,"Hidell Plains","Lestania"
7,"Gerd","Gerd",-76404.13,4343.3286,32599.701,"Hidell Plains","Lestania"
2010,"Goblin","Goblin",-9349.537,15794.55,49554.93,"Hidell Plains","Lestania"
1600,"Dorothea","Dorothea",77178.88,24258.068,46725.8,"Hidell Plains","Lestania"
1607,"Eugene","Eugene",77424.195,24210.596,48510.14,"Hidell Plains","Lestania"
8030,"野良ポーン31〈567〉","野良ポーン31〈567〉",79345.66,24258.066,47546.113,"Hidell Plains","Lestania"
8031,"野良ポーン32〈568〉","野良ポーン32〈568〉",78523.88,24228.227,48283.797,"Hidell Plains","Lestania"
8032,"野良ポーン33〈569〉","野良ポーン33〈569〉",76956.24,24228.059,47372.293,"Hidell Plains","Lestania"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",-123553.164,2628.2827,54874.797,"Hidell Plains","Lestania"
6001,"自分中心　デモ枠2〈502〉","自分中心　デモ枠2〈502〉",-123575.86,2610.2375,54736.824,"Hidell Plains","Lestania"
6002,"自分中心　デモ枠3〈503〉","自分中心　デモ枠3〈503〉",-123388.83,2642.4976,54732.8,"Hidell Plains","Lestania"
6003,"自分中心　デモ枠4〈504〉","自分中心　デモ枠4〈504〉",-123750.11,2584.8186,54743.73,"Hidell Plains","Lestania"
1407,"Gash","Gash",-123632.5,2818.4043,56275.246,"Hidell Plains","Lestania"
1017,"Logan","Logan",-123844.92,2847.0164,57109.246,"Hidell Plains","Lestania"
8,"Heinz","Heinz",-123780.52,2828.403,56497.727,"Hidell Plains","Lestania"
7,"Gerd","Gerd",-123820.164,2745.4858,55912.797,"Hidell Plains","Lestania"
2010,"Goblin","Goblin",-8394.663,15822.62,50000.04,"Hidell Plains","Lestania"
1602,"Chunk","Chunk",75171.484,23943.55,52326.656,"Hidell Plains","Lestania"
8034,"野良ポーン35〈571〉","野良ポーン35〈571〉",78347.41,23962.34,52480.926,"Hidell Plains","Lestania"
8033,"野良ポーン34〈570〉","野良ポーン34〈570〉",80665.586,24709.5,50271.98,"Hidell Plains","Lestania"
6001,"自分中心　デモ枠2〈502〉","自分中心　デモ枠2〈502〉",-63346.047,1732.6514,132597.92,"Hidell Plains","Lestania"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",-63641.688,1745.7532,132786.55,"Hidell Plains","Lestania"
6002,"自分中心　デモ枠3〈503〉","自分中心　デモ枠3〈503〉",-63764.355,1772.8619,132486.17,"Hidell Plains","Lestania"
6003,"自分中心　デモ枠4〈504〉","自分中心　デモ枠4〈504〉",-63471.03,1754.0228,132400.98,"Hidell Plains","Lestania"
3,"Klaus","Klaus",-62988.188,1733.7152,132368.53,"Hidell Plains","Lestania"
6,"Iris","Iris",-65069.254,1761.7075,134828.06,"Hidell Plains","Lestania"
6003,"自分中心　デモ枠4〈504〉","自分中心　デモ枠4〈504〉",-64129.535,1761.7354,135685.62,"Hidell Plains","Lestania"
6002,"自分中心　デモ枠3〈503〉","自分中心　デモ枠3〈503〉",-64125.03,1730.1825,135153.36,"Hidell Plains","Lestania"
6,"Iris","Iris",-64863.16,1894.7526,133567.03,"Hidell Plains","Lestania"
3,"Klaus","Klaus",-64526.99,1778.1248,135655.02,"Hidell Plains","Lestania"
6001,"自分中心　デモ枠2〈502〉","自分中心　デモ枠2〈502〉",-64102.188,1753.1831,135517.17,"Hidell Plains","Lestania"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",-64280.973,1751.2554,135374.42,"Hidell Plains","Lestania"
15,"Kieshildt","Kieshildt",-64590.254,3021.4976,135841.86,"Hidell Plains","Lestania"
5,"Leo","Leo",-95372.61,3478.2988,-100933.86,"Hidell Plains","Battlefield outside Gritten Fort"
6,"Iris","Iris",-95238.4,3512.92,-101177.98,"Hidell Plains","Battlefield outside Gritten Fort"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",-95727.84,3438.105,-100643.67,"Hidell Plains","Battlefield outside Gritten Fort"
529,"Arisen Corps Regimental Soldier","Arisen Corps Regimental Soldier",-96493.51,3685.104,-105499.125,"Hidell Plains","Battlefield outside Gritten Fort"
530,"Arisen Corps Regimental Soldier","Arisen Corps Regimental Soldier",-97057.586,4151.549,-111646.92,"Hidell Plains","Battlefield outside Gritten Fort"
531,"Arisen Corps Regimental Soldier","Arisen Corps Regimental Soldier",-97025.54,4111.0635,-111003.3,"Hidell Plains","Battlefield outside Gritten Fort"
532,"Arisen Corps Regimental Soldier","Arisen Corps Regimental Soldier",-97554.125,4116.951,-111098.08,"Hidell Plains","Battlefield outside Gritten Fort"
501,"Gurdolin","Gurdolin",15193.842,2599.5845,-747.6496,"Bloodbane Isle","Bloodbane Isle"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",15203.318,2599.5864,-986.7168,"Bloodbane Isle","Bloodbane Isle"
14,"Mayleaf","Mayleaf",15357.064,2599.5254,-832.17645,"Bloodbane Isle","Bloodbane Isle"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",-4419.732,1475.1217,4523.5894,"Bloodbane Isle","Bloodbane Isle"
13,"Lise","Lise",-4539.9805,1479.427,4756.3423,"Bloodbane Isle","Bloodbane Isle"
20,"Cecily","Cecily",-4118.424,1536.6915,4783.393,"Bloodbane Isle","Bloodbane Isle"
21,"Elliot","Elliot",-4471.675,1501.2244,4892.2544,"Bloodbane Isle","Bloodbane Isle"
501,"Gurdolin","Gurdolin",-4888.8784,1524.3223,5842.694,"Bloodbane Isle","Bloodbane Isle"
501,"Gurdolin","Gurdolin",33551.082,19625.797,-30224.799,"Bloodbane Isle","Bloodbane Isle Summit"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",33904.824,19668.5,-30380.99,"Bloodbane Isle","Bloodbane Isle Summit"
13,"Lise","Lise",33670.668,19613.03,-30407.783,"Bloodbane Isle","Bloodbane Isle Summit"
21,"Elliot","Elliot",33665.082,19651.129,-30133.025,"Bloodbane Isle","Bloodbane Isle Summit"
20,"Cecily","Cecily",33819.27,19647.91,-30282.215,"Bloodbane Isle","Bloodbane Isle Summit"
501,"Gurdolin","Gurdolin",34151.19,19760.738,-30173.125,"Bloodbane Isle","Bloodbane Isle Summit"
21,"Elliot","Elliot",34378.492,19766.963,-30600.871,"Bloodbane Isle","Bloodbane Isle Summit"
13,"Lise","Lise",34196.32,19749.602,-30511.404,"Bloodbane Isle","Bloodbane Isle Summit"
20,"Cecily","Cecily",34497.695,19765.799,-30224.828,"Bloodbane Isle","Bloodbane Isle Summit"
505,"White Knight","White Knight",33923.37,19701.936,-31432.854,"Bloodbane Isle","Bloodbane Isle Summit"
506,"White Knight","White Knight",33430.344,19631.5,-30096.975,"Bloodbane Isle","Bloodbane Isle Summit"
504,"White Knight","White Knight",33048.016,19550.773,-30869.764,"Bloodbane Isle","Bloodbane Isle Summit"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",10524.112,4430.1846,-5464.4956,"Bloodbane Isle","Bloodbane Isle"
6001,"自分中心　デモ枠2〈502〉","自分中心　デモ枠2〈502〉",10545.157,4433.7637,-5843.4966,"Bloodbane Isle","Bloodbane Isle"
6002,"自分中心　デモ枠3〈503〉","自分中心　デモ枠3〈503〉",10448.089,4433.0234,-5147.129,"Bloodbane Isle","Bloodbane Isle"
6003,"自分中心　デモ枠4〈504〉","自分中心　デモ枠4〈504〉",10821.879,4499.966,-5133.316,"Bloodbane Isle","Bloodbane Isle"
505,"White Knight","White Knight",8385.066,4529.773,-3400.7632,"Bloodbane Isle","Bloodbane Isle"
504,"White Knight","White Knight",8385.192,4431.149,-4048.2473,"Bloodbane Isle","Bloodbane Isle"
506,"White Knight","White Knight",7954.587,4476.658,-3391.2861,"Bloodbane Isle","Bloodbane Isle"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",8578.083,4432.997,-4488.222,"Bloodbane Isle","Bloodbane Isle"
6001,"自分中心　デモ枠2〈502〉","自分中心　デモ枠2〈502〉",8559.734,4457.7363,-4171.803,"Bloodbane Isle","Bloodbane Isle"
6002,"自分中心　デモ枠3〈503〉","自分中心　デモ枠3〈503〉",8351.867,4407.3857,-4547.0967,"Bloodbane Isle","Bloodbane Isle"
6003,"自分中心　デモ枠4〈504〉","自分中心　デモ枠4〈504〉",8194.289,4412.798,-4202.5864,"Bloodbane Isle","Bloodbane Isle"
505,"White Knight","White Knight",10035.162,15051.933,-32129.215,"Bloodbane Isle","Bloodbane Isle Summit"
6004,"自分中心　デモ枠5〈505〉","自分中心　デモ枠5〈505〉",10338.0205,15052.525,-32103.855,"Bloodbane Isle","Bloodbane Isle Summit"
6005,"自分中心　デモ枠6〈506〉","自分中心　デモ枠6〈506〉",10231.001,15051.933,-31967.936,"Bloodbane Isle","Bloodbane Isle Summit"
6006,"自分中心　デモ枠7〈507〉","自分中心　デモ枠7〈507〉",10202.042,15051.933,-32232.586,"Bloodbane Isle","Bloodbane Isle Summit"
6007,"自分中心　デモ枠8〈508〉","自分中心　デモ枠8〈508〉",10293.991,15026.929,-32323.56,"Bloodbane Isle","Bloodbane Isle Summit"
2400,"Clarissa","Clarissa",10570.851,15059.791,-32097.004,"Bloodbane Isle","Bloodbane Isle Summit"
506,"White Knight","White Knight",10001.187,15036.954,-32304.127,"Bloodbane Isle","Bloodbane Isle Summit"
6003,"自分中心　デモ枠4〈504〉","自分中心　デモ枠4〈504〉",31426.23,19556.258,-31198.633,"Bloodbane Isle","Bloodbane Isle Summit"
6002,"自分中心　デモ枠3〈503〉","自分中心　デモ枠3〈503〉",32652.375,19547.324,-31466.178,"Bloodbane Isle","Bloodbane Isle Summit"
6004,"自分中心　デモ枠5〈505〉","自分中心　デモ枠5〈505〉",33363.504,19606.174,-30697.72,"Bloodbane Isle","Bloodbane Isle Summit"
6005,"自分中心　デモ枠6〈506〉","自分中心　デモ枠6〈506〉",31389.746,19550.107,-30039.254,"Bloodbane Isle","Bloodbane Isle Summit"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",31138.164,19566.674,-30823.48,"Bloodbane Isle","Bloodbane Isle Summit"
6006,"自分中心　デモ枠7〈507〉","自分中心　デモ枠7〈507〉",31989.525,19553.672,-31639.781,"Bloodbane Isle","Bloodbane Isle Summit"
6000,"自分中心　デモ枠1〈501〉","自分中心　デモ枠1〈501〉",17294.514,13506.555,-23439.256,"Bloodbane Isle","Bloodbane Isle Summit"
6001,"自分中心　デモ枠2〈502〉","自分中心　デモ枠2〈502〉",17225.797,13523.297,-23532.465,"Bloodbane Isle","Bloodbane Isle Summit"
6002,"自分中心　デモ枠3〈503〉","自分中心　デモ枠3〈503〉",17315.209,13525.167,-23263.232,"Bloodbane Isle","Bloodbane Isle Summit"
6003,"自分中心　デモ枠4〈504〉","自分中心　デモ枠4〈504〉",17415.809,13489.093,-23263.652,"Bloodbane Isle","Bloodbane Isle Summit"
549,"Bertrand","Bertrand",17972.182,13454.938,-24346.814,"Bloodbane Isle","Bloodbane Isle Summit"
504,"White Knight","White Knight",17013.406,13522.559,-23465.426,"Bloodbane Isle","Bloodbane Isle Summit"
505,"White Knight","White Knight",17744.156,13481.249,-23264.291,"Bloodbane Isle","Bloodbane Isle Summit"
549,"Bertrand","Bertrand",12075.214,5430.73,-21972.15,"Bloodbane Isle","Bloodbane Isle Summit"
2400,"Clarissa","Clarissa",11994.103,5428.5654,-21875.146,"Bloodbane Isle","Bloodbane Isle Summit"
